NOME_UHE,NO,VAZAO
1,1,138.0
1,2,159.0
1,3,108.0
1,4,69.0
1,5,164.0
1,6,108.0
1,7,67.0
1,8,158.0
1,9,100.0
1,10,64.0
1,11,141.0
1,12,98.0
1,13,64.0
1,14,131.0
1,15,88.0
1,16,52.0
1,17,148.0
1,18,99.0
1,19,61.0
1,20,173.0
1,21,108.0
1,22,65.0
1,23,132.0
1,24,85.0
1,25,50.0
1,26,165.0
1,27,111.0
1,28,69.0
1,29,160.0
1,30,106.0
1,31,67.0
1,32,161.0
1,33,110.0
1,34,69.0
1,35,164.0
1,36,111.0
1,37,69.0
1,38,145.0
1,39,101.0
1,40,66.0
1,41,146.0
1,42,100.0
1,43,65.0
1,44,169.0
1,45,110.0
1,46,66.0
1,47,167.0
1,48,100.0
1,49,60.0
1,50,171.0
1,51,107.0
1,52,65.0
1,53,169.0
1,54,110.0
1,55,68.0
1,56,150.0
1,57,105.0
1,58,67.0
1,59,147.0
1,60,98.0
1,61,59.0
1,62,132.0
1,63,94.0
1,64,59.0
1,65,136.0
1,66,84.0
1,67,50.0
1,68,133.0
1,69,95.0
1,70,60.0
1,71,132.0
1,72,91.0
1,73,56.0
1,74,141.0
1,75,96.0
1,76,61.0
1,77,147.0
1,78,103.0
1,79,65.0
1,80,169.0
1,81,109.0
1,82,64.0
1,83,144.0
1,84,99.0
1,85,64.0
1,86,131.0
1,87,91.0
1,88,56.0
1,89,145.0
1,90,93.0
1,91,59.0
1,92,151.0
1,93,103.0
1,94,64.0
1,95,151.0
1,96,92.0
1,97,55.0
1,98,142.0
1,99,100.0
1,100,65.0
1,101,158.0
1,102,94.0
1,103,57.0
1,104,155.0
1,105,103.0
1,106,65.0
1,107,169.0
1,108,105.0
1,109,65.0
1,110,163.0
1,111,104.0
1,112,63.0
1,113,147.0
1,114,95.0
1,115,61.0
1,116,142.0
1,117,88.0
1,118,51.0
1,119,143.0
1,120,95.0
1,121,57.0
1,122,166.0
1,123,100.0
1,124,60.0
1,125,160.0
1,126,107.0
1,127,68.0
1,128,152.0
1,129,97.0
1,130,57.0
1,131,145.0
1,132,95.0
1,133,61.0
1,134,142.0
1,135,91.0
1,136,58.0
1,137,151.0
1,138,100.0
1,139,63.0
1,140,135.0
1,141,84.0
1,142,51.0
1,143,158.0
1,144,108.0
1,145,69.0
1,146,171.0
1,147,106.0
1,148,65.0
1,149,140.0
1,150,86.0
1,151,51.0
1,152,165.0
1,153,106.0
1,154,63.0
1,155,164.0
1,156,105.0
1,157,61.0
1,158,139.0
1,159,85.0
1,160,52.0
1,161,171.0
1,162,107.0
1,163,65.0
1,164,161.0
1,165,103.0
1,166,59.0
1,167,166.0
1,168,102.0
1,169,61.0
1,170,134.0
1,171,93.0
1,172,58.0
1,173,133.0
1,174,90.0
1,175,55.0
1,176,153.0
1,177,91.0
1,178,52.0
1,179,163.0
1,180,101.0
1,181,60.0
1,182,144.0
1,183,92.0
1,184,57.0
1,185,125.0
1,186,84.0
1,187,51.0
1,188,141.0
1,189,87.0
1,190,51.0
1,191,167.0
1,192,100.0
1,193,60.0
1,194,169.0
1,195,106.0
1,196,65.0
1,197,156.0
1,198,108.0
1,199,69.0
1,200,155.0
1,201,92.0
1,202,53.0
1,203,164.0
1,204,105.0
1,205,62.0
1,206,139.0
1,207,84.0
1,208,51.0
1,209,159.0
1,210,97.0
1,211,55.0
1,212,152.0
1,213,97.0
1,214,56.0
1,215,140.0
1,216,85.0
1,217,51.0
1,218,165.0
1,219,102.0
1,220,62.0
1,221,130.0
1,222,85.0
1,223,50.0
1,224,145.0
1,225,92.0
1,226,60.0
1,227,143.0
1,228,86.0
1,229,52.0
1,230,152.0
1,231,103.0
1,232,64.0
1,233,149.0
1,234,89.0
1,235,52.0
1,236,152.0
1,237,97.0
1,238,62.0
1,239,156.0
1,240,94.0
1,241,54.0
1,242,151.0
1,243,90.0
1,244,52.0
1,245,138.0
1,246,90.0
1,247,54.0
1,248,153.0
1,249,105.0
1,250,68.0
1,251,136.0
1,252,93.0
1,253,60.0
1,254,138.0
1,255,87.0
1,256,55.0
1,257,147.0
1,258,91.0
1,259,52.0
1,260,145.0
1,261,91.0
1,262,56.0
1,263,146.0
1,264,87.0
1,265,52.0
1,266,153.0
1,267,91.0
1,268,54.0
1,269,159.0
1,270,95.0
1,271,54.0
1,272,159.0
1,273,99.0
1,274,57.0
1,275,136.0
1,276,92.0
1,277,59.0
1,278,127.0
1,279,84.0
1,280,50.0
1,281,148.0
1,282,98.0
1,283,59.0
1,284,151.0
1,285,105.0
1,286,66.0
1,287,146.0
1,288,93.0
1,289,55.0
1,290,163.0
1,291,102.0
1,292,61.0
1,293,160.0
1,294,100.0
1,295,58.0
1,296,170.0
1,297,109.0
1,298,67.0
1,299,148.0
1,300,97.0
1,301,58.0
1,302,172.0
1,303,182.0
1,304,112.0
1,305,178.0
1,306,195.0
1,307,109.0
1,308,169.0
1,309,192.0
1,310,100.0
1,311,165.0
1,312,177.0
1,313,96.0
1,314,147.0
1,315,164.0
1,316,85.0
1,317,162.0
1,318,172.0
1,319,84.0
1,320,179.0
1,321,175.0
1,322,101.0
1,323,150.0
1,324,166.0
1,325,87.0
1,326,165.0
1,327,171.0
1,328,111.0
1,329,175.0
1,330,195.0
1,331,103.0
1,332,156.0
1,333,175.0
1,334,112.0
1,335,161.0
1,336,172.0
1,337,112.0
1,338,165.0
1,339,180.0
1,340,104.0
1,341,169.0
1,342,181.0
1,343,100.0
1,344,152.0
1,345,166.0
1,346,111.0
1,347,177.0
1,348,186.0
1,349,99.0
1,350,174.0
1,351,163.0
1,352,96.0
1,353,177.0
1,354,185.0
1,355,111.0
1,356,155.0
1,357,179.0
1,358,109.0
1,359,159.0
1,360,165.0
1,361,81.0
1,362,152.0
1,363,175.0
1,364,104.0
1,365,158.0
1,366,170.0
1,367,90.0
1,368,152.0
1,369,175.0
1,370,103.0
1,371,149.0
1,372,167.0
1,373,88.0
1,374,157.0
1,375,176.0
1,376,110.0
1,377,152.0
1,378,178.0
1,379,113.0
1,380,151.0
1,381,162.0
1,382,106.0
1,383,166.0
1,384,176.0
1,385,93.0
1,386,150.0
1,387,168.0
1,388,90.0
1,389,163.0
1,390,181.0
1,391,89.0
1,392,153.0
1,393,176.0
1,394,117.0
1,395,177.0
1,396,170.0
1,397,85.0
1,398,160.0
1,399,178.0
1,400,100.0
1,401,179.0
1,402,176.0
1,403,91.0
1,404,169.0
1,405,188.0
1,406,96.0
1,407,179.0
1,408,195.0
1,409,105.0
1,410,162.0
1,411,152.0
1,412,92.0
1,413,164.0
1,414,182.0
1,415,90.0
1,416,154.0
1,417,169.0
1,418,90.0
1,419,155.0
1,420,160.0
1,421,80.0
1,422,179.0
1,423,184.0
1,424,97.0
1,425,176.0
1,426,191.0
1,427,109.0
1,428,159.0
1,429,153.0
1,430,78.0
1,431,161.0
1,432,175.0
1,433,102.0
1,434,163.0
1,435,176.0
1,436,92.0
1,437,166.0
1,438,185.0
1,439,93.0
1,440,163.0
1,441,171.0
1,442,90.0
1,443,169.0
1,444,181.0
1,445,112.0
1,446,180.0
1,447,190.0
1,448,104.0
1,449,161.0
1,450,171.0
1,451,91.0
1,452,155.0
1,453,150.0
1,454,91.0
1,455,151.0
1,456,165.0
1,457,106.0
1,458,170.0
1,459,170.0
1,460,87.0
1,461,180.0
1,462,190.0
1,463,106.0
1,464,148.0
1,465,150.0
1,466,86.0
1,467,172.0
1,468,185.0
1,469,103.0
1,470,150.0
1,471,168.0
1,472,90.0
1,473,147.0
1,474,164.0
1,475,85.0
1,476,168.0
1,477,173.0
1,478,94.0
1,479,165.0
1,480,178.0
1,481,108.0
1,482,164.0
1,483,174.0
1,484,84.0
1,485,152.0
1,486,168.0
1,487,89.0
