NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
252,4,1,4,0.5
810,7,1,4,0.5
729,10,1,4,0.5
1238,12,1,3,0.1
12,13,1,4,0.5
1218,16,1,4,0.5
1355,18,1,3,0.1
18,19,1,4,0.5
1389,22,1,4,0.5
1100,24,1,3,0.1
24,25,1,4,0.5
495,28,1,4,0.5
132,31,1,4,0.5
1155,34,1,4,0.5
1302,37,1,4,0.5
618,40,1,4,0.5
1329,43,1,4,0.5
1362,46,1,4,0.5
1355,48,1,3,0.1
48,49,1,4,0.5
885,52,1,4,0.5
582,55,1,4,0.5
1154,57,1,3,0.1
57,58,1,4,0.5
18,61,1,4,0.5
1143,64,1,4,0.5
1119,67,1,4,0.5
791,69,1,3,0.1
69,70,1,4,0.5
492,73,1,4,0.5
1325,75,1,3,0.1
75,76,1,4,0.5
771,79,1,4,0.5
129,82,1,4,0.5
1326,85,1,4,0.5
786,88,1,4,0.5
359,90,1,3,0.1
90,91,1,4,0.5
714,94,1,4,0.5
411,97,1,4,0.5
615,100,1,4,0.5
228,103,1,4,0.5
1154,105,1,3,0.1
105,106,1,4,0.5
312,109,1,4,0.5
819,112,1,4,0.5
1173,115,1,4,0.5
1269,118,1,4,0.5
1293,121,1,4,0.5
1469,123,1,3,0.1
123,124,1,4,0.5
1100,126,1,3,0.1
126,127,1,4,0.5
1232,129,1,3,0.1
129,130,1,4,0.5
1028,132,1,3,0.1
132,133,1,4,0.5
543,136,1,4,0.5
1206,139,1,4,0.5
1151,141,1,3,0.1
141,142,1,4,0.5
864,145,1,4,0.5
795,148,1,4,0.5
285,151,1,4,0.5
705,154,1,4,0.5
801,157,1,4,0.5
1172,159,1,3,0.1
159,160,1,4,0.5
1107,163,1,4,0.5
669,166,1,4,0.5
830,168,1,3,0.1
168,169,1,4,0.5
168,172,1,4,0.5
1199,174,1,3,0.1
174,175,1,4,0.5
359,177,1,3,0.1
177,178,1,4,0.5
444,181,1,4,0.5
1488,184,1,4,0.5
1500,187,1,4,0.5
1224,190,1,4,0.5
1245,193,1,4,0.5
804,196,1,4,0.5
1154,198,1,3,0.1
198,199,1,4,0.5
1356,202,1,4,0.5
1413,205,1,4,0.5
813,208,1,4,0.5
141,211,1,4,0.5
1154,213,1,3,0.1
213,214,1,4,0.5
1443,217,1,4,0.5
126,220,1,4,0.5
1197,223,1,4,0.5
315,226,1,4,0.5
1355,228,1,3,0.1
228,229,1,4,0.5
393,232,1,4,0.5
1280,234,1,3,0.1
234,235,1,4,0.5
600,238,1,4,0.5
1152,241,1,4,0.5
423,244,1,4,0.5
1125,247,1,4,0.5
359,249,1,3,0.1
249,250,1,4,0.5
1268,252,1,3,0.1
252,253,1,4,0.5
531,256,1,4,0.5
744,259,1,4,0.5
774,262,1,4,0.5
672,265,1,4,0.5
1238,267,1,3,0.1
267,268,1,4,0.5
1311,271,1,4,0.5
594,274,1,4,0.5
1200,277,1,4,0.5
1422,280,1,4,0.5
1052,282,1,3,0.1
282,283,1,4,0.5
1475,285,1,3,0.1
285,286,1,4,0.5
513,289,1,4,0.5
1065,292,1,4,0.5
1275,295,1,4,0.5
1073,297,1,3,0.1
297,298,1,4,0.5
966,301,1,4,0.5
924,304,1,4,0.5
75,307,1,4,0.5
1475,309,1,3,0.1
309,310,1,4,0.5
1199,312,1,3,0.1
312,313,1,4,0.5
1469,315,1,3,0.1
315,316,1,4,0.5
1425,319,1,4,0.5
870,322,1,4,0.5
1052,324,1,3,0.1
324,325,1,4,0.5
843,328,1,4,0.5
480,331,1,4,0.5
1355,333,1,3,0.1
333,334,1,4,0.5
213,337,1,4,0.5
297,340,1,4,0.5
1149,343,1,4,0.5
48,346,1,4,0.5
702,349,1,4,0.5
1100,351,1,3,0.1
351,352,1,4,0.5
1380,355,1,4,0.5
1431,358,1,4,0.5
1,359,120,2,0.04
359,360,1,3,0.1
360,361,1,4,0.5
1427,363,1,3,0.1
363,364,1,4,0.5
1449,367,1,4,0.5
830,369,1,3,0.1
369,370,1,4,0.5
1404,373,1,4,0.5
552,376,1,4,0.5
684,379,1,4,0.5
1029,382,1,4,0.5
1100,384,1,3,0.1
384,385,1,4,0.5
660,388,1,4,0.5
696,391,1,4,0.5
359,393,1,3,0.1
393,394,1,4,0.5
1092,397,1,4,0.5
1266,400,1,4,0.5
1434,403,1,4,0.5
984,406,1,4,0.5
933,409,1,4,0.5
1199,411,1,3,0.1
411,412,1,4,0.5
1323,415,1,4,0.5
1047,418,1,4,0.5
762,421,1,4,0.5
1427,423,1,3,0.1
423,424,1,4,0.5
816,427,1,4,0.5
474,430,1,4,0.5
747,433,1,4,0.5
1446,436,1,4,0.5
1074,439,1,4,0.5
624,442,1,4,0.5
1028,444,1,3,0.1
444,445,1,4,0.5
333,448,1,4,0.5
1409,450,1,3,0.1
450,451,1,4,0.5
1494,454,1,4,0.5
900,457,1,4,0.5
678,460,1,4,0.5
612,463,1,4,0.5
507,466,1,4,0.5
1353,469,1,4,0.5
1374,472,1,4,0.5
1427,474,1,3,0.1
474,475,1,4,0.5
1209,478,1,4,0.5
830,480,1,3,0.1
480,481,1,4,0.5
1154,483,1,3,0.1
483,484,1,4,0.5
759,487,1,4,0.5
