NOME_UHE,NO,VAZAO
269,1,689.2237119943679
269,2,548.0
269,3,475.0
269,4,696.0
269,5,1010.0
269,6,1020.0
269,7,1145.0
269,8,485.0
269,9,735.0
269,10,910.0
269,11,752.0
269,12,1122.0
269,13,982.0
269,14,357.0
269,15,271.0
269,16,229.0
269,17,898.0
269,18,1150.0
269,19,1093.0
269,20,388.0
269,21,413.0
269,22,453.0
269,23,568.0
269,24,657.0
269,25,861.0
269,26,636.0
269,27,746.0
269,28,746.0
269,29,779.0
269,30,570.0
269,31,326.0
269,32,322.0
269,33,238.0
269,34,218.0
269,35,527.0
269,36,428.0
269,37,521.0
269,38,747.0
269,39,962.0
269,40,764.0
269,41,807.0
269,42,934.0
269,43,677.0
269,44,620.0
269,45,816.0
269,46,847.0
269,47,382.0
269,48,295.0
269,49,402.0
269,50,531.0
269,51,868.0
269,52,1052.0
269,53,688.0
269,54,382.0
269,55,248.0
269,56,319.0
269,57,238.0
269,58,216.0
269,59,928.0
269,60,918.0
269,61,841.0
269,62,744.0
269,63,1073.0
269,64,1003.0
269,65,844.0
269,66,731.0
269,67,374.0
269,68,346.0
269,69,532.0
269,70,473.0
269,71,714.0
269,72,489.0
269,73,360.0
269,74,694.0
269,75,566.0
269,76,384.0
269,77,432.0
269,78,354.0
269,79,248.0
269,80,591.0
269,81,840.0
269,82,822.0
269,83,558.0
269,84,750.0
269,85,1057.0
269,86,443.0
269,87,681.0
269,88,1036.0
269,89,394.0
269,90,684.0
269,91,953.0
269,92,648.0
269,93,870.0
269,94,757.0
269,95,561.0
269,96,759.0
269,97,678.0
269,98,681.0
269,99,535.0
269,100,414.0
269,101,340.0
269,102,282.0
269,103,234.0
269,104,328.0
269,105,239.0
269,106,218.0
269,107,624.0
269,108,837.0
269,109,692.0
269,110,530.0
269,111,930.0
269,112,1065.0
269,113,587.0
269,114,824.0
269,115,874.0
269,116,1045.0
269,117,827.0
269,118,386.0
269,119,406.0
269,120,284.0
269,121,234.0
269,122,613.0
269,123,1180.0
269,124,956.0
269,125,544.0
269,126,1043.0
269,127,859.0
269,128,565.0
269,129,861.0
269,130,863.0
269,131,769.0
269,132,527.0
269,133,318.0
269,134,410.0
269,135,286.0
269,136,373.0
