NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
252,4,1,4,0.5
1473,7,1,4,0.5
1050,10,1,4,0.5
1,11,4,2,0.02
11,12,1,3,0.2
12,13,1,4,0.5
1017,16,1,4,0.5
164,18,1,3,0.2
18,19,1,4,0.5
1110,22,1,4,0.5
1446,25,1,4,0.5
495,28,1,4,0.5
1445,30,1,3,0.2
30,31,1,4,0.5
1,32,11,2,0.02
32,33,1,3,0.2
33,34,1,4,0.5
1098,37,1,4,0.5
369,40,1,4,0.5
897,43,1,4,0.5
1215,46,1,4,0.5
542,48,1,3,0.2
48,49,1,4,0.5
885,52,1,4,0.5
582,55,1,4,0.5
1154,57,1,3,0.2
57,58,1,4,0.5
18,61,1,4,0.5
1500,64,1,4,0.5
1119,67,1,4,0.5
608,69,1,3,0.2
69,70,1,4,0.5
1170,73,1,4,0.5
1118,75,1,3,0.2
75,76,1,4,0.5
749,78,1,3,0.2
78,79,1,4,0.5
1149,82,1,4,0.5
1326,85,1,4,0.5
786,88,1,4,0.5
131,90,1,3,0.2
90,91,1,4,0.5
480,94,1,4,0.5
411,97,1,4,0.5
615,100,1,4,0.5
228,103,1,4,0.5
197,105,1,3,0.2
105,106,1,4,0.5
312,109,1,4,0.5
1071,112,1,4,0.5
668,114,1,3,0.2
114,115,1,4,0.5
1224,118,1,4,0.5
531,121,1,4,0.5
878,123,1,3,0.2
123,124,1,4,0.5
1154,126,1,3,0.2
126,127,1,4,0.5
1232,129,1,3,0.2
129,130,1,4,0.5
1,131,44,2,0.02
131,132,1,3,0.2
132,133,1,4,0.5
543,136,1,4,0.5
1206,139,1,4,0.5
1205,141,1,3,0.2
141,142,1,4,0.5
864,145,1,4,0.5
1469,147,1,3,0.2
147,148,1,4,0.5
1194,151,1,4,0.5
705,154,1,4,0.5
795,157,1,4,0.5
1,158,53,2,0.02
158,159,1,3,0.2
159,160,1,4,0.5
1107,163,1,4,0.5
1,164,55,2,0.02
164,165,1,3,0.2
165,166,1,4,0.5
668,168,1,3,0.2
168,169,1,4,0.5
168,172,1,4,0.5
1427,174,1,3,0.2
174,175,1,4,0.5
269,177,1,3,0.2
177,178,1,4,0.5
444,181,1,4,0.5
1257,184,1,4,0.5
591,187,1,4,0.5
1269,190,1,4,0.5
147,193,1,4,0.5
804,196,1,4,0.5
1,197,66,2,0.02
197,198,1,3,0.2
198,199,1,4,0.5
1356,202,1,4,0.5
1413,205,1,4,0.5
1146,208,1,4,0.5
1164,211,1,4,0.5
1088,213,1,3,0.2
213,214,1,4,0.5
1443,217,1,4,0.5
126,220,1,4,0.5
1197,223,1,4,0.5
315,226,1,4,0.5
1028,228,1,3,0.2
228,229,1,4,0.5
816,232,1,4,0.5
1463,234,1,3,0.2
234,235,1,4,0.5
600,238,1,4,0.5
1152,241,1,4,0.5
519,244,1,4,0.5
1125,247,1,4,0.5
131,249,1,3,0.2
249,250,1,4,0.5
542,252,1,3,0.2
252,253,1,4,0.5
612,256,1,4,0.5
744,259,1,4,0.5
774,262,1,4,0.5
999,265,1,4,0.5
1409,267,1,3,0.2
267,268,1,4,0.5
1,269,90,2,0.02
269,270,1,3,0.2
270,271,1,4,0.5
594,274,1,4,0.5
1200,277,1,4,0.5
1422,280,1,4,0.5
858,283,1,4,0.5
131,285,1,3,0.2
285,286,1,4,0.5
513,289,1,4,0.5
1062,292,1,4,0.5
1275,295,1,4,0.5
12,298,1,4,0.5
1143,301,1,4,0.5
924,304,1,4,0.5
75,307,1,4,0.5
756,310,1,4,0.5
857,312,1,3,0.2
312,313,1,4,0.5
1268,315,1,3,0.2
315,316,1,4,0.5
1425,319,1,4,0.5
918,322,1,4,0.5
1319,324,1,3,0.2
324,325,1,4,0.5
507,328,1,4,0.5
1362,331,1,4,0.5
608,333,1,3,0.2
333,334,1,4,0.5
1368,337,1,4,0.5
966,340,1,4,0.5
981,343,1,4,0.5
48,346,1,4,0.5
702,349,1,4,0.5
1,350,117,2,0.02
350,351,1,3,0.2
351,352,1,4,0.5
1380,355,1,4,0.5
831,358,1,4,0.5
758,360,1,3,0.2
360,361,1,4,0.5
878,363,1,3,0.2
363,364,1,4,0.5
1329,367,1,4,0.5
1232,369,1,3,0.2
369,370,1,4,0.5
1497,373,1,4,0.5
552,376,1,4,0.5
684,379,1,4,0.5
1029,382,1,4,0.5
750,385,1,4,0.5
660,388,1,4,0.5
840,391,1,4,0.5
33,394,1,4,0.5
1092,397,1,4,0.5
1005,400,1,4,0.5
1374,403,1,4,0.5
648,406,1,4,0.5
1350,409,1,4,0.5
494,411,1,3,0.2
411,412,1,4,0.5
1323,415,1,4,0.5
1047,418,1,4,0.5
762,421,1,4,0.5
1427,423,1,3,0.2
423,424,1,4,0.5
132,427,1,4,0.5
474,430,1,4,0.5
747,433,1,4,0.5
1445,435,1,3,0.2
435,436,1,4,0.5
1074,439,1,4,0.5
624,442,1,4,0.5
1028,444,1,3,0.2
444,445,1,4,0.5
333,448,1,4,0.5
131,450,1,3,0.2
450,451,1,4,0.5
1494,454,1,4,0.5
978,457,1,4,0.5
678,460,1,4,0.5
324,463,1,4,0.5
1065,466,1,4,0.5
1353,469,1,4,0.5
363,472,1,4,0.5
758,474,1,3,0.2
