TIPO,CASO,FALHA,EST,TESTE,NPOSTOS,PERC.ENA
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,12.0,16.85
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,23.0,19.28
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,77.0,77.94
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,4.0,4.65
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,8.0,16.37
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,12.0,27.85
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,27.0,34.9
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,40.0,40.83
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,fail_variance,2,FALHOU_AO_MENOS_UMTESTE,25.0,40.55
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,fail_variance,2,FALHOU_AO_MENOS_UMTESTE,69.0,83.09
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,fail_variance,2,FALHOU_AO_MENOS_UMTESTE,35.0,30.61
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,fail_variance,2,FALHOU_AO_MENOS_UMTESTE,56.00000000000001,60.74
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,fail_variance,2,FALHOU_AO_MENOS_UMTESTE,40.0,33.1
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,fail_variance,2,FALHOU_AO_MENOS_UMTESTE,96.0,99.83
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,distribution,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKAssimetrico,distribution,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvoresRepresentativo/A_50_5_2,BKSimetrico,distribution,2,FALHOU_AO_MENOS_UMTESTE,17.0,30.07
avaliaArvoresRepresentativo/A_50_5_2,KMeansAssimetricoProb,distribution,2,FALHOU_AO_MENOS_UMTESTE,6.0,2.8
avaliaArvoresRepresentativo/A_50_5_2,KMeansSimetricoProbQuad,distribution,2,FALHOU_AO_MENOS_UMTESTE,12.0,3.54
avaliaArvoresRepresentativo/A_50_5_2,NeuralGas,distribution,2,FALHOU_AO_MENOS_UMTESTE,4.0,1.97
avaliaArvoresRepresentativo/A_50_5_2,NeuralGasSimetrico,distribution,2,FALHOU_AO_MENOS_UMTESTE,71.0,68.7
