NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
1305,13,1,4,0.1666667
1203,91,1,4,0.3333333
1,128,43,2,0.042
128,129,1,3,0.3333333
129,130,1,4,1.0
705,133,1,4,0.15
803,168,1,3,0.1914894
168,169,1,4,1.0
1017,229,1,4,0.25
1,233,78,2,0.164
233,234,1,3,0.5365854
234,235,1,4,0.3409091
759,253,1,4,0.5
978,316,1,4,0.1428571
1,341,114,2,0.020000000000000004
341,342,1,3,1.0
342,343,1,4,1.0
1398,370,1,4,0.1904762
1,389,130,2,0.08
389,390,1,3,0.625
390,391,1,4,0.4
128,411,1,3,0.2380952
411,412,1,4,1.0
1397,423,1,3,0.2222222
423,424,1,4,1.0
128,474,1,3,0.1428571
474,475,1,4,1.0
234,514,1,4,0.1590909
1,542,181,2,0.032
542,543,1,3,1.0
543,544,1,4,0.3125
939,553,1,4,0.5
234,568,1,4,0.1136364
1188,601,1,4,0.2
1239,616,1,4,0.5
705,625,1,4,0.1
1187,660,1,3,0.0789474
660,661,1,4,1.0
1187,669,1,3,0.1842105
669,670,1,4,0.5714286
1,704,235,2,0.04
704,705,1,3,1.0
705,706,1,4,0.45
1470,724,1,4,0.4
960,730,1,4,0.1818182
233,744,1,3,0.097561
744,745,1,4,0.75
233,747,1,3,0.1219512
747,748,1,4,1.0
543,757,1,4,0.125
1,758,253,2,0.022
758,759,1,3,0.5454545
759,760,1,4,0.5
705,763,1,4,0.15
1080,766,1,4,0.1818182
669,772,1,4,0.4285714
234,775,1,4,0.0454545
705,793,1,4,0.15
978,796,1,4,0.2142857
1221,802,1,4,0.1
1,803,268,2,0.094
803,804,1,3,0.5957447
804,805,1,4,0.6071429
804,841,1,4,0.1428571
390,844,1,4,0.24
389,864,1,3,0.225
864,865,1,4,0.6666667
960,868,1,4,0.2272727
1356,871,1,4,0.2857143
1,878,293,2,0.014
878,879,1,3,1.0
879,880,1,4,1.0
1,884,295,2,0.014
884,885,1,3,1.0
885,886,1,4,1.0
803,891,1,3,0.1276596
891,892,1,4,1.0
744,898,1,4,0.25
233,936,1,3,0.0609756
936,937,1,4,1.0
1,938,313,2,0.018
938,939,1,3,0.6666667
939,940,1,4,0.5
1298,945,1,3,0.25
945,946,1,4,1.0
1,959,320,2,0.056
959,960,1,3,0.7857143
960,961,1,4,0.5909091
1,977,326,2,0.028
977,978,1,3,1.0
978,979,1,4,0.3571429
1,1007,336,2,0.044
1007,1008,1,3,1.0
1008,1009,1,4,0.7727273
1,1010,337,2,0.008
1010,1011,1,3,1.0
1011,1012,1,4,1.0
1,1016,339,2,0.024
1016,1017,1,3,1.0
1017,1018,1,4,0.5833333
758,1029,1,3,0.4545455
1029,1030,1,4,1.0
1008,1048,1,4,0.2272727
1080,1054,1,4,0.2727273
804,1066,1,4,0.25
1,1079,360,2,0.022
1079,1080,1,3,1.0
1080,1081,1,4,0.3636364
390,1096,1,4,0.2
1356,1105,1,4,0.2857143
803,1119,1,3,0.0851064
1119,1120,1,4,1.0
1310,1155,1,3,0.5
1155,1156,1,4,1.0
234,1171,1,4,0.1136364
543,1177,1,4,0.1875
1,1187,396,2,0.076
1187,1188,1,3,0.5263158
1188,1189,1,4,0.45
1218,1198,1,4,0.5
1,1202,401,2,0.054
1202,1203,1,3,0.4444444
1203,1204,1,4,0.6666667
1202,1206,1,3,0.3703704
1206,1207,1,4,0.8
128,1218,1,3,0.2857143
1218,1219,1,4,0.5
1,1220,407,2,0.032
1220,1221,1,3,0.625
1221,1222,1,4,0.9
1,1238,413,2,0.012
1238,1239,1,3,1.0
1239,1240,1,4,0.5
233,1251,1,3,0.0609756
1251,1252,1,4,1.0
1188,1258,1,4,0.35
1187,1266,1,3,0.2105263
1266,1267,1,4,1.0
543,1291,1,4,0.125
1398,1294,1,4,0.0952381
233,1296,1,3,0.1219512
1296,1297,1,4,1.0
1,1298,433,2,0.016
1298,1299,1,3,0.75
1299,1300,1,4,1.0
959,1305,1,3,0.2142857
1305,1306,1,4,0.8333333
1,1310,437,2,0.02
1310,1311,1,3,0.5
1311,1312,1,4,1.0
1080,1321,1,4,0.1818182
1206,1324,1,4,0.2
1398,1330,1,4,0.1904762
234,1333,1,4,0.0454545
390,1354,1,4,0.16
1,1355,452,2,0.014
1355,1356,1,3,1.0
1356,1357,1,4,0.4285714
1398,1387,1,4,0.0952381
1,1397,466,2,0.054
1397,1398,1,3,0.7777778
1398,1399,1,4,0.4285714
978,1411,1,4,0.2857143
1220,1422,1,3,0.375
1422,1423,1,4,1.0
1017,1426,1,4,0.1666667
389,1443,1,3,0.15
1443,1444,1,4,1.0
543,1447,1,4,0.25
864,1453,1,4,0.3333333
234,1465,1,4,0.1818182
1202,1470,1,3,0.1851852
1470,1471,1,4,0.6
938,1473,1,3,0.3333333
1473,1474,1,4,1.0
