NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
252,4,1,4,0.5
1497,7,1,4,0.5
90,10,1,4,0.5
1,11,4,2,0.008
11,12,1,3,0.5
12,13,1,4,0.5
288,16,1,4,0.5
704,18,1,3,0.5
18,19,1,4,0.5
203,21,1,3,0.5
21,22,1,4,0.5
255,25,1,4,0.5
143,27,1,3,0.5
27,28,1,4,0.5
108,31,1,4,0.5
57,34,1,4,0.5
291,37,1,4,0.5
144,40,1,4,0.5
281,42,1,3,0.5
42,43,1,4,0.5
846,46,1,4,0.5
192,49,1,4,0.5
1,50,17,2,0.008
50,51,1,3,0.5
51,52,1,4,0.5
897,55,1,4,0.5
197,57,1,3,0.5
57,58,1,4,0.5
876,61,1,4,0.5
69,64,1,4,0.5
234,67,1,4,0.5
683,69,1,3,0.5
69,70,1,4,0.5
618,73,1,4,0.5
236,75,1,3,0.5
75,76,1,4,0.5
1293,79,1,4,0.5
650,81,1,3,0.5
81,82,1,4,0.5
105,85,1,4,0.5
174,88,1,4,0.5
1,89,30,2,0.008
89,90,1,3,0.5
90,91,1,4,0.5
221,93,1,3,0.5
93,94,1,4,0.5
831,97,1,4,0.5
1323,100,1,4,0.5
1,101,34,2,0.008
101,102,1,3,0.5
102,103,1,4,0.5
182,105,1,3,0.5
105,106,1,4,0.5
161,108,1,3,0.5
108,109,1,4,0.5
282,112,1,4,0.5
183,115,1,4,0.5
210,118,1,4,0.5
813,121,1,4,0.5
690,124,1,4,0.5
1296,127,1,4,0.5
900,130,1,4,0.5
836,132,1,3,0.5
132,133,1,4,0.5
1395,136,1,4,0.5
1,137,46,2,0.008
137,138,1,3,0.5
138,139,1,4,0.5
207,142,1,4,0.5
1,143,48,2,0.008
143,144,1,3,0.5
144,145,1,4,0.5
162,148,1,4,0.5
138,151,1,4,0.5
204,154,1,4,0.5
807,157,1,4,0.5
264,160,1,4,0.5
1,161,54,2,0.008
161,162,1,3,0.5
162,163,1,4,0.5
213,166,1,4,0.5
860,168,1,3,0.5
168,169,1,4,0.5
198,172,1,4,0.5
737,174,1,3,0.5
174,175,1,4,0.5
189,178,1,4,0.5
237,181,1,4,0.5
1,182,61,2,0.008
182,183,1,3,0.5
183,184,1,4,0.5
75,187,1,4,0.5
263,189,1,3,0.5
189,190,1,4,0.5
266,192,1,3,0.5
192,193,1,4,0.5
300,196,1,4,0.5
1,197,66,2,0.008
197,198,1,3,0.5
198,199,1,4,0.5
270,202,1,4,0.5
1,203,68,2,0.008
203,204,1,3,0.5
204,205,1,4,0.5
50,207,1,3,0.5
207,208,1,4,0.5
101,210,1,3,0.5
210,211,1,4,0.5
245,213,1,3,0.5
213,214,1,4,0.5
627,217,1,4,0.5
168,220,1,4,0.5
1,221,74,2,0.008
221,222,1,3,0.5
222,223,1,4,0.5
606,226,1,4,0.5
689,228,1,3,0.5
228,229,1,4,0.5
284,231,1,3,0.5
231,232,1,4,0.5
296,234,1,3,0.5
234,235,1,4,0.5
1,236,79,2,0.008
236,237,1,3,0.5
237,238,1,4,0.5
258,241,1,4,0.5
267,244,1,4,0.5
1,245,82,2,0.008
245,246,1,3,0.5
246,247,1,4,0.5
42,250,1,4,0.5
1379,252,1,3,0.5
252,253,1,4,0.5
89,255,1,3,0.5
255,256,1,4,0.5
293,258,1,3,0.5
258,259,1,4,0.5
1329,262,1,4,0.5
1,263,88,2,0.008
263,264,1,3,0.5
264,265,1,4,0.5
1,266,89,2,0.008
266,267,1,3,0.5
267,268,1,4,0.5
719,270,1,3,0.5
270,271,1,4,0.5
294,274,1,4,0.5
696,277,1,4,0.5
851,279,1,3,0.5
279,280,1,4,0.5
1,281,94,2,0.008
281,282,1,3,0.5
282,283,1,4,0.5
1,284,95,2,0.008
284,285,1,3,0.5
285,286,1,4,0.5
11,288,1,3,0.5
288,289,1,4,0.5
890,291,1,3,0.5
291,292,1,4,0.5
1,293,98,2,0.008
293,294,1,3,0.5
294,295,1,4,0.5
1,296,99,2,0.008
296,297,1,3,0.5
297,298,1,4,0.5
881,300,1,3,0.5
300,301,1,4,0.5
12,304,1,4,0.5
798,307,1,4,0.5
716,309,1,3,0.5
309,310,1,4,0.5
393,313,1,4,0.5
372,316,1,4,0.5
1305,319,1,4,0.5
279,322,1,4,0.5
486,325,1,4,0.5
345,328,1,4,0.5
810,331,1,4,0.5
357,334,1,4,0.5
342,337,1,4,0.5
498,340,1,4,0.5
569,342,1,3,0.5
342,343,1,4,0.5
824,345,1,3,0.5
345,346,1,4,0.5
1338,349,1,4,0.5
27,352,1,4,0.5
536,354,1,3,0.5
354,355,1,4,0.5
1,356,119,2,0.008
356,357,1,3,0.5
357,358,1,4,0.5
1,359,120,2,0.008
359,360,1,3,0.5
360,361,1,4,0.5
1242,364,1,4,0.5
378,367,1,4,0.5
1485,370,1,4,0.5
377,372,1,3,0.5
372,373,1,4,0.5
780,376,1,4,0.5
1,377,126,2,0.008
377,378,1,3,0.5
378,379,1,4,0.5
1,380,127,2,0.008
380,381,1,3,0.5
381,382,1,4,0.5
563,384,1,3,0.5
384,385,1,4,0.5
474,388,1,4,0.5
1314,391,1,4,0.5
380,393,1,3,0.5
393,394,1,4,0.5
599,396,1,3,0.5
