NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
1079,12,1,3,0.1176471
12,13,1,4,0.5
542,18,1,3,0.1428571
18,19,1,4,0.5
1092,25,1,4,0.3333333
1155,34,1,4,0.5
1029,49,1,4,0.25
873,58,1,4,0.3333333
423,61,1,4,0.5
792,70,1,4,0.5
1170,73,1,4,0.25
972,76,1,4,0.3333333
131,90,1,3,0.1578947
90,91,1,4,0.6666667
1311,106,1,4,0.3333333
960,115,1,4,0.25
885,124,1,4,0.3333333
1398,127,1,4,0.3333333
1,128,43,2,0.042
128,129,1,3,0.1904762
129,130,1,4,0.75
1,131,44,2,0.038
131,132,1,3,0.1578947
132,133,1,4,0.6666667
600,142,1,4,0.25
1050,157,1,4,0.2
1098,160,1,4,0.5
1224,163,1,4,0.5
669,166,1,4,0.5
1265,168,1,3,0.1578947
168,169,1,4,0.6666667
1377,175,1,4,0.3333333
624,178,1,4,0.3333333
759,199,1,4,0.25
1356,202,1,4,0.5
1188,214,1,4,0.25
1238,228,1,3,0.1538462
228,229,1,4,0.75
1010,234,1,3,0.2857143
234,235,1,4,0.8333333
1494,250,1,4,0.3333333
758,252,1,3,0.1666667
252,253,1,4,0.6666667
672,256,1,4,0.25
702,268,1,4,0.3333333
342,277,1,4,0.125
840,283,1,4,0.25
132,286,1,4,0.3333333
1164,298,1,4,0.3333333
1265,306,1,3,0.1578947
306,307,1,4,0.6666667
1221,310,1,4,0.1428571
902,312,1,3,0.15
312,313,1,4,0.6666667
1346,315,1,3,0.1363636
315,316,1,4,0.6666667
870,322,1,4,0.5
872,324,1,3,0.15
324,325,1,4,0.3333333
1176,334,1,4,0.25
1,341,114,2,0.048
341,342,1,3,0.3333333
342,343,1,4,0.875
474,352,1,4,0.25
756,361,1,4,0.5
18,364,1,4,0.5
128,369,1,3,0.1904762
369,370,1,4,0.5
1179,385,1,4,0.5
660,388,1,4,0.5
1,389,130,2,0.046
389,390,1,3,0.2608696
390,391,1,4,0.8333333
705,394,1,4,0.2
369,412,1,4,0.5
