NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
1873,4,1,4,0.5
1871,7,1,4,0.5
1795,10,1,4,0.5
1690,13,1,4,0.5
1700,16,1,4,0.5
1650,19,1,4,0.5
1757,22,1,4,0.5
1804,25,1,4,0.5
1738,28,1,4,0.5
1637,31,1,4,0.5
1727,34,1,4,0.5
1692,37,1,4,0.5
1652,40,1,4,0.5
1701,43,1,4,0.5
1834,46,1,4,0.5
1666,49,1,4,0.5
1790,52,1,4,0.5
1675,55,1,4,0.5
1696,58,1,4,0.5
1821,61,1,4,0.5
1764,64,1,4,0.5
1680,67,1,4,0.5
1768,70,1,4,0.5
1704,73,1,4,0.5
1739,76,1,4,0.5
1723,79,1,4,0.5
1857,82,1,4,0.5
1833,85,1,4,0.5
1654,88,1,4,0.5
1638,91,1,4,0.5
1773,94,1,4,0.5
1737,97,1,4,0.5
1731,100,1,4,0.5
1775,103,1,4,0.5
1728,106,1,4,0.5
1769,109,1,4,0.5
1664,112,1,4,0.5
1808,115,1,4,0.5
1876,118,1,4,0.5
1763,121,1,4,0.5
1648,124,1,4,0.5
1630,127,1,4,0.5
1676,130,1,4,0.5
1637,133,1,4,0.5
1666,136,1,4,0.5
1838,139,1,4,0.5
1817,142,1,4,0.5
1867,145,1,4,0.5
1719,148,1,4,0.5
1657,151,1,4,0.5
1670,154,1,4,0.5
1839,157,1,4,0.5
1644,160,1,4,0.5
1816,163,1,4,0.5
1740,166,1,4,0.5
1810,169,1,4,0.5
1827,172,1,4,0.5
1802,175,1,4,0.5
1797,178,1,4,0.5
1855,181,1,4,0.5
1849,184,1,4,0.5
1631,187,1,4,0.5
1875,190,1,4,0.5
1741,193,1,4,0.5
1715,196,1,4,0.5
1728,199,1,4,0.5
1787,202,1,4,0.5
1717,205,1,4,0.5
1750,208,1,4,0.5
1859,211,1,4,0.5
1772,214,1,4,0.5
1781,217,1,4,0.5
1777,220,1,4,0.5
1700,223,1,4,0.5
1822,226,1,4,0.5
1775,229,1,4,0.5
1824,232,1,4,0.5
1827,235,1,4,0.5
1641,238,1,4,0.5
1869,241,1,4,0.5
1744,244,1,4,0.5
1659,247,1,4,0.5
1712,250,1,4,0.5
1649,253,1,4,0.5
1656,256,1,4,0.5
1729,259,1,4,0.5
1747,262,1,4,0.5
1780,265,1,4,0.5
1778,268,1,4,0.5
1643,271,1,4,0.5
1720,274,1,4,0.5
1698,277,1,4,0.5
1627,280,1,4,0.5
1784,283,1,4,0.5
1798,286,1,4,0.5
1758,289,1,4,0.5
1843,292,1,4,0.5
1726,295,1,4,0.5
1868,298,1,4,0.5
1807,301,1,4,0.5
1814,304,1,4,0.5
1796,307,1,4,0.5
1706,310,1,4,0.5
1769,313,1,4,0.5
1822,316,1,4,0.5
1687,319,1,4,0.5
1836,322,1,4,0.5
1685,325,1,4,0.5
1663,328,1,4,0.5
1825,331,1,4,0.5
1755,334,1,4,0.5
1784,337,1,4,0.5
1646,340,1,4,0.5
1659,343,1,4,0.5
1692,346,1,4,0.5
1782,349,1,4,0.5
1644,352,1,4,0.5
1760,355,1,4,0.5
1635,358,1,4,0.5
1649,361,1,4,0.5
1863,364,1,4,0.5
1743,367,1,4,0.5
1813,370,1,4,0.5
1709,373,1,4,0.5
1714,376,1,4,0.5
1861,379,1,4,0.5
