NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
890,12,1,3,0.125
12,13,1,4,1.0
251,18,1,3,0.25
18,19,1,4,1.0
1092,25,1,4,0.3333333
1155,34,1,4,0.25
543,49,1,4,0.3333333
1155,58,1,4,0.25
423,61,1,4,0.5
792,70,1,4,0.5
1170,73,1,4,0.1666667
1143,76,1,4,0.3333333
131,90,1,3,0.5
90,91,1,4,0.6666667
1311,106,1,4,0.25
960,115,1,4,0.1428571
795,124,1,4,0.1428571
1398,127,1,4,0.2
1,128,43,2,0.012
128,129,1,3,0.6666667
129,130,1,4,0.75
1,131,44,2,0.012
131,132,1,3,0.5
132,133,1,4,0.6666667
600,142,1,4,0.25
1050,157,1,4,0.2
669,160,1,4,0.25
1224,163,1,4,0.5
669,166,1,4,0.25
803,168,1,3,0.1428571
168,169,1,4,0.6666667
1377,175,1,4,0.3333333
978,178,1,4,0.2
1155,199,1,4,0.25
1356,202,1,4,0.3333333
1170,214,1,4,0.1666667
1,227,76,2,0.008
227,228,1,3,0.75
228,229,1,4,1.0
1,233,78,2,0.028
233,234,1,3,0.5
234,235,1,4,0.7142857
978,250,1,4,0.2
1,251,84,2,0.008
251,252,1,3,0.75
252,253,1,4,0.6666667
672,256,1,4,0.25
1485,268,1,4,0.2
342,277,1,4,0.1
840,283,1,4,0.25
132,286,1,4,0.3333333
1164,298,1,4,0.2
1,305,102,2,0.01
305,306,1,3,1.0
306,307,1,4,0.4
1221,310,1,4,0.1111111
1256,312,1,3,0.2222222
312,313,1,4,1.0
794,315,1,3,0.1666667
315,316,1,4,1.0
870,322,1,4,0.5
1118,324,1,3,0.1428571
324,325,1,4,1.0
1176,334,1,4,0.25
1,341,114,2,0.02
341,342,1,3,1.0
342,343,1,4,0.7
1311,352,1,4,0.25
756,361,1,4,0.5
1374,364,1,4,0.3333333
1205,369,1,3,0.3
369,370,1,4,0.6666667
669,385,1,4,0.25
660,388,1,4,0.3333333
1,389,130,2,0.036
389,390,1,3,0.2777778
390,391,1,4,1.0
705,394,1,4,0.2
495,412,1,4,0.5
1412,423,1,3,0.2222222
423,424,1,4,0.5
1028,444,1,3,0.4
444,445,1,4,1.0
1485,451,1,4,0.2
1005,457,1,4,0.3333333
1,473,158,2,0.006
473,474,1,3,1.0
474,475,1,4,1.0
566,480,1,3,0.2142857
480,481,1,4,0.6666667
1164,484,1,4,0.2
1104,490,1,4,0.5
1412,492,1,3,0.2222222
492,493,1,4,1.0
1,494,165,2,0.008
494,495,1,3,1.0
495,496,1,4,0.5
1095,502,1,4,0.1666667
306,505,1,4,0.4
683,507,1,3,0.1470588
507,508,1,4,0.4
233,513,1,3,0.2857143
513,514,1,4,0.75
1101,517,1,4,0.3333333
795,520,1,4,0.1428571
1080,523,1,4,0.3333333
945,526,1,4,0.5
1422,532,1,4,0.2
804,535,1,4,0.0833333
864,538,1,4,0.25
1,542,181,2,0.012
542,543,1,3,0.5
543,544,1,4,0.6666667
795,550,1,4,0.1428571
938,552,1,3,0.4
552,553,1,4,1.0
1,566,189,2,0.028
566,567,1,3,0.3571429
567,568,1,4,1.0
684,571,1,4,0.125
1443,583,1,4,0.3333333
507,586,1,4,0.2
804,592,1,4,0.1666667
1469,594,1,3,0.4
594,595,1,4,1.0
1296,598,1,4,0.125
1,599,200,2,0.016
599,600,1,3,0.5
600,601,1,4,0.75
891,604,1,4,0.1428571
791,609,1,3,0.25
609,610,1,4,1.0
1446,613,1,4,0.25
1,614,205,2,0.006
614,615,1,3,1.0
615,616,1,4,1.0
1485,619,1,4,0.2
1175,624,1,3,0.3333333
624,625,1,4,1.0
1256,627,1,3,0.2222222
627,628,1,4,1.0
1293,631,1,4,0.5
1017,643,1,4,0.25
744,649,1,4,0.25
1497,655,1,4,0.25
1,659,220,2,0.006
659,660,1,3,1.0
660,661,1,4,0.3333333
1,668,223,2,0.008
668,669,1,3,1.0
669,670,1,4,0.25
683,672,1,3,0.1176471
672,673,1,4,0.75
342,679,1,4,0.1
1,683,228,2,0.068
683,684,1,3,0.2352941
684,685,1,4,0.375
1095,697,1,4,0.1666667
389,702,1,3,0.1111111
702,703,1,4,1.0
1,704,235,2,0.01
704,705,1,3,1.0
705,706,1,4,0.8
1149,712,1,4,0.5
1362,715,1,4,0.3333333
791,723,1,3,0.25
723,724,1,4,1.0
1305,727,1,4,0.25
683,729,1,3,0.1176471
729,730,1,4,0.75
1,743,248,2,0.018
743,744,1,3,0.4444444
744,745,1,4,0.5
1484,747,1,3,0.3636364
747,748,1,4,1.0
771,751,1,4,0.3333333
129,754,1,4,0.25
542,756,1,3,0.3333333
756,757,1,4,0.5
1,758,253,2,0.008
758,759,1,3,0.75
759,760,1,4,1.0
1,761,254,2,0.006
761,762,1,3,1.0
762,763,1,4,0.6666667
1,764,255,2,0.004
764,765,1,3,1.0
765,766,1,4,1.0
1002,769,1,4,0.3333333
1,770,257,2,0.006
770,771,1,3,1.0
771,772,1,4,0.6666667
1169,774,1,3,0.25
774,775,1,4,1.0
90,787,1,4,0.3333333
1,791,264,2,0.008
791,792,1,3,0.5
792,793,1,4,0.5
1,794,265,2,0.024
794,795,1,3,0.5833333
795,796,1,4,0.2857143
252,799,1,4,0.3333333
599,801,1,3,0.125
