TIPO,CASO,FALHA,EST,TESTE,NPOSTOS,PERC.ENA
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKSimetrico,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,23.0,36.77
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGas,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,fail_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,56.00000000000001,45.44
avaliaArvores/A_25_10_2_Teste,BKSimetrico,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,88.0,94.34
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGas,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,fail_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKSimetrico,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,3.0,3.85
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,8.0,17.87
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,24.0,24.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,24.0,32.49
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,24.0,32.78
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,11.0,21.07
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,10.0,14.44
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,12.0,13.34
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,6.0,13.17
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,13.0,22.73
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,14.000000000000002,15.81
avaliaArvores/A_25_10_2_Teste,NeuralGas,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,39.0,38.13
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,fail_variance,3,FALHOU_AO_MENOS_UMTESTE,48.0,55.89
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,fail_variance,2,FALHOU_AO_MENOS_UMTESTE,46.0,36.86
avaliaArvores/A_25_10_2_Teste,BKSimetrico,fail_variance,2,FALHOU_AO_MENOS_UMTESTE,73.0,81.62
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,fail_variance,2,FALHOU_AO_MENOS_UMTESTE,80.0,69.92
