TIPO,CASO,FALHA,EST,TESTE,NPOSTOS,PERC.ENA
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKSimetrico,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,1.0,0.25
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGas,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,hypotesis_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,3.0,0.2
avaliaArvores/A_25_10_2_Teste,BKSimetrico,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,27.0,25.51
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGas,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,hypotesis_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,BKSimetrico,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinear,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,3.0,5.36
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoLinearQuad,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,7.000000000000001,9.99
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoPacote,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,12.0,17.61
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProb,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,12.0,17.72
avaliaArvores/A_25_10_2_Teste,KMeansAssimetricoProbQuad,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,4.0,8.22
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinear,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,1.0,11.46
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoLinearQuad,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,2.0,12.01
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoPacote,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,1.0,11.8
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProb,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,1.0,11.46
avaliaArvores/A_25_10_2_Teste,KMeansSimetricoProbQuad,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,2.0,11.8
avaliaArvores/A_25_10_2_Teste,NeuralGas,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,17.0,21.17
avaliaArvores/A_25_10_2_Teste,NeuralGasSimetrico,hypotesis_variance,3,FALHOU_AO_MENOS_UMTESTE,12.0,18.16
avaliaArvores/A_25_10_2_Teste,BKAssimetrico,hypotesis_variance,2,FALHOU_AO_MENOS_UMTESTE,5.0,8.64
avaliaArvores/A_25_10_2_Teste,BKSimetrico,hypotesis_variance,2,FALHOU_AO_MENOS_UMTESTE,22.0,16.49
