NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
96,4,1,4,0.3333333
228,7,1,4,0.5
198,10,1,4,0.5
216,13,1,4,0.3333333
299,15,1,3,0.1428571
15,16,1,4,1.0
240,19,1,4,0.3333333
32,21,1,3,0.5
21,22,1,4,1.0
273,25,1,4,0.3333333
84,28,1,4,0.3333333
1403,30,1,3,0.1666667
30,31,1,4,1.0
1,32,11,2,0.004
32,33,1,3,0.5
33,34,1,4,1.0
255,37,1,4,0.5
42,40,1,4,0.5
299,42,1,3,0.2857143
42,43,1,4,0.5
279,46,1,4,0.2
195,49,1,4,0.25
192,52,1,4,0.3333333
192,55,1,4,0.3333333
206,57,1,3,0.1428571
57,58,1,4,1.0
114,61,1,4,0.3333333
131,63,1,3,0.3333333
63,64,1,4,1.0
279,67,1,4,0.2
206,69,1,3,0.1428571
69,70,1,4,1.0
93,73,1,4,0.3333333
279,76,1,4,0.2
254,78,1,3,0.3333333
78,79,1,4,1.0
156,82,1,4,0.2
215,84,1,3,0.3
84,85,1,4,0.3333333
272,87,1,3,0.25
87,88,1,4,1.0
96,91,1,4,0.3333333
1,92,31,2,0.02
92,93,1,3,0.3
93,94,1,4,0.3333333
1,95,32,2,0.01
95,96,1,3,0.6
96,97,1,4,0.3333333
231,100,1,4,0.25
207,103,1,4,0.3333333
185,105,1,3,0.5
105,106,1,4,1.0
195,109,1,4,0.25
290,111,1,3,0.3333333
111,112,1,4,1.0
1,113,38,2,0.006
113,114,1,3,1.0
114,115,1,4,0.3333333
156,118,1,4,0.2
129,121,1,4,0.5
206,123,1,3,0.1428571
123,124,1,4,1.0
300,127,1,4,0.3333333
1,128,43,2,0.004
128,129,1,3,1.0
129,130,1,4,0.5
1,131,44,2,0.006
131,132,1,3,0.3333333
132,133,1,4,1.0
1403,135,1,3,0.1666667
135,136,1,4,1.0
300,139,1,4,0.3333333
231,142,1,4,0.25
275,144,1,3,0.25
144,145,1,4,1.0
195,148,1,4,0.25
231,151,1,4,0.25
282,154,1,4,0.5
1,155,52,2,0.016
155,156,1,3,0.625
156,157,1,4,0.2
206,159,1,3,0.1428571
159,160,1,4,1.0
92,162,1,3,0.1
162,163,1,4,1.0
245,165,1,3,0.3333333
165,166,1,4,1.0
267,169,1,4,0.5
156,172,1,4,0.2
299,174,1,3,0.1428571
174,175,1,4,1.0
207,178,1,4,0.3333333
84,181,1,4,0.3333333
261,184,1,4,0.5
1,185,62,2,0.004
185,186,1,3,0.5
186,187,1,4,1.0
273,190,1,4,0.3333333
239,192,1,3,0.5
192,193,1,4,0.3333333
1,194,65,2,0.01
194,195,1,3,0.8
195,196,1,4,0.25
266,198,1,3,0.3333333
198,199,1,4,0.5
240,202,1,4,0.3333333
114,205,1,4,0.3333333
1,206,69,2,0.014
206,207,1,3,0.4285714
207,208,1,4,0.3333333
194,210,1,3,0.2
210,211,1,4,1.0
246,214,1,4,0.5
1,215,72,2,0.02
215,216,1,3,0.3
216,217,1,4,0.3333333
270,220,1,4,0.3333333
93,223,1,4,0.3333333
270,226,1,4,0.3333333
1,227,76,2,0.004
227,228,1,3,1.0
228,229,1,4,0.5
1,230,77,2,0.008
230,231,1,3,1.0
231,232,1,4,0.25
1403,234,1,3,0.1666667
234,235,1,4,1.0
276,238,1,4,0.3333333
1,239,80,2,0.012
239,240,1,3,0.5
240,241,1,4,0.3333333
216,244,1,4,0.3333333
1,245,82,2,0.006
245,246,1,3,0.6666667
246,247,1,4,0.5
258,250,1,4,0.5
276,253,1,4,0.3333333
1,254,85,2,0.006
254,255,1,3,0.6666667
255,256,1,4,0.5
1,257,86,2,0.006
257,258,1,3,0.6666667
258,259,1,4,0.5
95,261,1,3,0.4
261,262,1,4,0.5
1,263,88,2,0.002
263,264,1,3,1.0
264,265,1,4,1.0
1,266,89,2,0.012
266,267,1,3,0.3333333
267,268,1,4,0.5
155,270,1,3,0.375
270,271,1,4,0.3333333
1,272,91,2,0.008
272,273,1,3,0.75
273,274,1,4,0.3333333
1,275,92,2,0.008
275,276,1,3,0.75
276,277,1,4,0.3333333
92,279,1,3,0.5
279,280,1,4,0.2
1,281,94,2,0.004
281,282,1,3,1.0
282,283,1,4,0.5
156,286,1,4,0.2
290,288,1,3,0.3333333
288,289,1,4,1.0
1,290,97,2,0.006
290,291,1,3,0.3333333
291,292,1,4,1.0
279,295,1,4,0.2
257,297,1,3,0.3333333
297,298,1,4,1.0
1,299,100,2,0.014
299,300,1,3,0.4285714
300,301,1,4,0.3333333
444,304,1,4,0.5
548,306,1,3,0.2
306,307,1,4,1.0
480,310,1,4,0.3333333
324,313,1,4,0.3333333
579,316,1,4,0.25
426,319,1,4,0.25
561,322,1,4,0.5
1,323,108,2,0.006
323,324,1,3,1.0
324,325,1,4,0.3333333
342,328,1,4,0.3333333
540,331,1,4,0.5
357,334,1,4,0.3333333
549,337,1,4,0.5
578,339,1,3,0.1428571
339,340,1,4,1.0
434,342,1,3,0.3333333
342,343,1,4,0.3333333
585,346,1,4,0.5
480,349,1,4,0.3333333
576,352,1,4,0.3333333
426,355,1,4,0.25
1,356,119,2,0.012
356,357,1,3,0.5
357,358,1,4,0.3333333
452,360,1,3,0.5
360,361,1,4,1.0
374,363,1,3,0.3333333
363,364,1,4,1.0
516,367,1,4,0.3333333
572,369,1,3,0.3333333
369,370,1,4,1.0
563,372,1,3,0.2
372,373,1,4,1.0
1,374,125,2,0.006
374,375,1,3,0.3333333
375,376,1,4,1.0
530,378,1,3,0.5
378,379,1,4,1.0
342,382,1,4,0.3333333
489,385,1,4,0.25
488,387,1,3,0.125
387,388,1,4,1.0
570,391,1,4,0.5
572,393,1,3,0.3333333
393,394,1,4,1.0
426,397,1,4,0.25
357,400,1,4,0.3333333
435,403,1,4,0.5
425,405,1,3,0.1428571
405,406,1,4,1.0
492,409,1,4,0.3333333
588,412,1,4,0.3333333
443,414,1,3,0.2
414,415,1,4,1.0
489,418,1,4,0.25
591,421,1,4,0.3333333
492,424,1,4,0.3333333
1,425,142,2,0.014
425,426,1,3,0.5714286
426,427,1,4,0.25
1,428,143,2,0.002
428,429,1,3,1.0
429,430,1,4,1.0
1,431,144,2,0.002
431,432,1,3,1.0
432,433,1,4,1.0
1,434,145,2,0.018
434,435,1,3,0.2222222
435,436,1,4,0.5
425,438,1,3,0.1428571
438,439,1,4,1.0
516,442,1,4,0.3333333
1,443,148,2,0.01
443,444,1,3,0.4
444,445,1,4,0.5
537,448,1,4,0.5
498,451,1,4,0.5
1,452,151,2,0.004
452,453,1,3,0.5
453,454,1,4,1.0
479,456,1,3,0.25
456,457,1,4,1.0
515,459,1,3,0.25
459,460,1,4,1.0
578,462,1,3,0.1428571
462,463,1,4,1.0
560,465,1,3,0.3333333
465,466,1,4,1.0
584,468,1,3,0.3333333
468,469,1,4,1.0
579,472,1,4,0.25
579,475,1,4,0.25
501,478,1,4,0.3333333
1,479,160,2,0.008
479,480,1,3,0.75
480,481,1,4,0.3333333
567,484,1,4,0.5
434,486,1,3,0.1111111
486,487,1,4,1.0
1,488,163,2,0.016
488,489,1,3,0.5
489,490,1,4,0.25
488,492,1,3,0.375
492,493,1,4,0.3333333
578,495,1,3,0.1428571
495,496,1,4,1.0
563,498,1,3,0.4
498,499,1,4,0.5
1,500,167,2,0.014
500,501,1,3,0.4285714
