NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
252,4,1,4,0.3333333
1251,7,1,4,0.3333333
729,10,1,4,0.25
890,12,1,3,0.1
12,13,1,4,1.0
1017,16,1,4,0.25
1268,18,1,3,0.0217391
18,19,1,4,1.0
480,22,1,4,0.5
566,24,1,3,0.0416667
24,25,1,4,1.0
495,28,1,4,0.5
132,31,1,4,0.5
1155,34,1,4,0.5
762,37,1,4,0.5
672,40,1,4,0.2
504,43,1,4,0.25
168,46,1,4,0.5
1355,48,1,3,0.1
48,49,1,4,1.0
885,52,1,4,0.5
474,55,1,4,0.3333333
1154,57,1,3,0.1
57,58,1,4,1.0
423,61,1,4,0.5
591,64,1,4,0.5
1119,67,1,4,0.5
1355,69,1,3,0.1
69,70,1,4,1.0
1500,73,1,4,0.25
803,75,1,3,0.0357143
75,76,1,4,1.0
771,79,1,4,0.3333333
129,82,1,4,0.3333333
1326,85,1,4,0.3333333
90,88,1,4,0.5
794,90,1,3,0.0625
90,91,1,4,0.5
567,94,1,4,0.2
411,97,1,4,0.5
615,100,1,4,0.3333333
228,103,1,4,0.3333333
1154,105,1,3,0.1
105,106,1,4,1.0
312,109,1,4,0.5
672,112,1,4,0.2
1380,115,1,4,0.25
1269,118,1,4,0.25
627,121,1,4,0.5
794,123,1,3,0.03125
123,124,1,4,1.0
566,126,1,3,0.0416667
126,127,1,4,1.0
1,128,43,2,0.042
128,129,1,3,0.1428571
129,130,1,4,0.3333333
794,132,1,3,0.0625
132,133,1,4,0.5
543,136,1,4,0.5
1206,139,1,4,0.3333333
1151,141,1,3,0.0175439
141,142,1,4,1.0
864,145,1,4,0.5
795,148,1,4,0.5
369,151,1,4,0.5
705,154,1,4,0.25
1050,157,1,4,0.2
1265,159,1,3,0.027027
159,160,1,4,1.0
1224,163,1,4,0.5
669,166,1,4,0.5
803,168,1,3,0.0714286
168,169,1,4,0.5
234,172,1,4,0.2
1265,174,1,3,0.027027
174,175,1,4,1.0
1205,177,1,3,0.030303
177,178,1,4,1.0
1029,181,1,4,0.3333333
1488,184,1,4,0.5
1152,187,1,4,0.1666667
1269,190,1,4,0.25
492,193,1,4,0.5
804,196,1,4,0.125
1154,198,1,3,0.1
198,199,1,4,1.0
1356,202,1,4,0.5
1464,205,1,4,0.1666667
1092,208,1,4,0.5
600,211,1,4,0.3333333
770,213,1,3,0.0833333
213,214,1,4,1.0
1443,217,1,4,0.5
1416,220,1,4,0.5
1017,223,1,4,0.25
315,226,1,4,0.5
1268,228,1,3,0.0652174
228,229,1,4,0.3333333
705,232,1,4,0.25
1,233,78,2,0.076
233,234,1,3,0.1315789
234,235,1,4,0.2
600,238,1,4,0.3333333
1152,241,1,4,0.1666667
234,244,1,4,0.2
1428,247,1,4,0.1666667
1205,249,1,3,0.030303
249,250,1,4,1.0
1268,252,1,3,0.0652174
252,253,1,4,0.3333333
819,256,1,4,0.5
744,259,1,4,0.3333333
774,262,1,4,0.5
672,265,1,4,0.2
1070,267,1,3,0.0192308
267,268,1,4,1.0
1311,271,1,4,0.5
594,274,1,4,0.5
678,277,1,4,0.5
1422,280,1,4,0.5
803,282,1,3,0.0357143
282,283,1,4,1.0
1205,285,1,3,0.030303
285,286,1,4,1.0
513,289,1,4,0.3333333
1056,292,1,4,0.1428571
1275,295,1,4,0.3333333
1265,297,1,3,0.027027
297,298,1,4,1.0
504,301,1,4,0.25
924,304,1,4,0.5
504,307,1,4,0.25
1220,309,1,3,0.0666667
309,310,1,4,1.0
1265,312,1,3,0.0540541
312,313,1,4,0.5
794,315,1,3,0.0625
315,316,1,4,0.5
1425,319,1,4,0.5
870,322,1,4,0.5
566,324,1,3,0.0416667
324,325,1,4,1.0
1152,328,1,4,0.1666667
567,331,1,4,0.2
1268,333,1,3,0.0217391
333,334,1,4,1.0
840,337,1,4,0.3333333
1008,340,1,4,0.25
1428,343,1,4,0.1666667
444,346,1,4,0.5
702,349,1,4,0.5
1154,351,1,3,0.1
351,352,1,4,1.0
1380,355,1,4,0.25
846,358,1,4,0.3333333
1268,360,1,3,0.0217391
360,361,1,4,1.0
128,363,1,3,0.047619
363,364,1,4,1.0
1329,367,1,4,0.3333333
1205,369,1,3,0.0606061
369,370,1,4,0.5
1197,373,1,4,0.5
552,376,1,4,0.5
684,379,1,4,0.2
1029,382,1,4,0.3333333
770,384,1,3,0.0833333
384,385,1,4,1.0
660,388,1,4,0.5
1152,391,1,4,0.1666667
1268,393,1,3,0.0217391
393,394,1,4,1.0
1050,397,1,4,0.2
1266,400,1,4,0.3333333
1434,403,1,4,0.3333333
840,406,1,4,0.3333333
843,409,1,4,0.5
128,411,1,3,0.0952381
411,412,1,4,0.5
1323,415,1,4,0.5
1056,418,1,4,0.1428571
1233,421,1,4,0.3333333
794,423,1,3,0.0625
423,424,1,4,0.5
705,427,1,4,0.25
474,430,1,4,0.3333333
747,433,1,4,0.25
1446,436,1,4,0.3333333
1074,439,1,4,0.5
624,442,1,4,0.5
1028,444,1,3,0.2222222
444,445,1,4,0.5
1176,448,1,4,0.3333333
1205,450,1,3,0.030303
450,451,1,4,1.0
1494,454,1,4,0.5
1005,457,1,4,0.5
1428,460,1,4,0.1666667
1329,463,1,4,0.3333333
1065,466,1,4,0.3333333
1353,469,1,4,0.3333333
1125,472,1,4,0.5
128,474,1,3,0.1428571
474,475,1,4,0.3333333
507,478,1,4,0.3333333
566,480,1,3,0.0833333
480,481,1,4,0.5
233,483,1,3,0.0263158
483,484,1,4,1.0
759,487,1,4,0.3333333
794,489,1,3,0.03125
489,490,1,4,1.0
1205,492,1,3,0.0606061
492,493,1,4,0.5
128,495,1,3,0.0952381
495,496,1,4,0.5
1170,499,1,4,0.3333333
1071,502,1,4,0.25
1151,504,1,3,0.0701754
504,505,1,4,0.25
1151,507,1,3,0.0526316
507,508,1,4,0.3333333
891,511,1,4,0.25
233,513,1,3,0.0789474
513,514,1,4,0.3333333
770,516,1,3,0.0833333
516,517,1,4,1.0
831,520,1,4,0.5
1079,522,1,3,0.1
522,523,1,4,1.0
945,526,1,4,0.5
1011,529,1,4,0.5
890,531,1,3,0.1
531,532,1,4,1.0
804,535,1,4,0.125
233,537,1,3,0.0263158
537,538,1,4,1.0
1236,541,1,4,0.5
1268,543,1,3,0.0434783
543,544,1,4,0.5
1410,547,1,4,0.5
753,550,1,4,0.5
938,552,1,3,0.2
552,553,1,4,0.5
747,556,1,4,0.25
672,559,1,4,0.2
129,562,1,4,0.3333333
1305,565,1,4,0.3333333
1,566,189,2,0.048
566,567,1,3,0.2083333
567,568,1,4,0.2
684,571,1,4,0.2
1251,574,1,4,0.3333333
1377,577,1,4,0.5
513,580,1,4,0.3333333
1220,582,1,3,0.0666667
582,583,1,4,1.0
803,585,1,3,0.0357143
585,586,1,4,1.0
1233,589,1,4,0.3333333
803,591,1,3,0.0714286
591,592,1,4,0.5
794,594,1,3,0.0625
594,595,1,4,0.5
768,598,1,4,0.5
1265,600,1,3,0.0810811
600,601,1,4,0.3333333
770,603,1,3,0.0833333
603,604,1,4,1.0
1299,607,1,4,0.5
1355,609,1,3,0.1
609,610,1,4,1.0
1268,612,1,3,0.0217391
612,613,1,4,1.0
1238,615,1,3,0.5
615,616,1,4,0.3333333
1070,618,1,3,0.0192308
618,619,1,4,1.0
1095,622,1,4,0.25
1268,624,1,3,0.0434783
624,625,1,4,0.5
1265,627,1,3,0.0540541
627,628,1,4,0.5
1293,631,1,4,0.5
972,634,1,4,0.5
1464,637,1,4,0.1666667
1269,640,1,4,0.25
1017,643,1,4,0.25
1239,646,1,4,0.3333333
233,648,1,3,0.0263158
648,649,1,4,1.0
804,652,1,4,0.125
1268,654,1,3,0.0217391
654,655,1,4,1.0
684,658,1,4,0.2
1,659,220,2,0.006
659,660,1,3,0.6666667
660,661,1,4,0.5
765,664,1,4,0.5
1008,667,1,4,0.25
770,669,1,3,0.1666667
669,670,1,4,0.5
1151,672,1,3,0.0877193
672,673,1,4,0.2
804,676,1,4,0.125
1427,678,1,3,0.1818182
678,679,1,4,0.5
1113,682,1,4,0.3333333
1151,684,1,3,0.0877193
684,685,1,4,0.2
1221,688,1,4,0.1666667
1170,691,1,4,0.3333333
939,694,1,4,0.3333333
1070,696,1,3,0.0192308
696,697,1,4,1.0
1266,700,1,4,0.3333333
1151,702,1,3,0.0350877
702,703,1,4,0.5
1268,705,1,3,0.0869565
705,706,1,4,0.25
1203,709,1,4,0.5
1149,712,1,4,0.5
938,714,1,3,0.1
714,715,1,4,1.0
1218,718,1,4,0.3333333
903,721,1,4,0.5
1268,723,1,3,0.0217391
723,724,1,4,1.0
803,726,1,3,0.0357143
726,727,1,4,1.0
1151,729,1,3,0.0701754
729,730,1,4,0.25
954,733,1,4,0.5
228,736,1,4,0.3333333
234,739,1,4,0.2
1176,742,1,4,0.3333333
233,744,1,3,0.0789474
744,745,1,4,0.3333333
233,747,1,3,0.1052632
747,748,1,4,0.25
771,751,1,4,0.3333333
128,753,1,3,0.0952381
753,754,1,4,0.5
1268,756,1,3,0.0217391
756,757,1,4,1.0
1028,759,1,3,0.3333333
759,760,1,4,0.3333333
1268,762,1,3,0.0434783
762,763,1,4,0.5
1079,765,1,3,0.2
765,766,1,4,0.5
794,768,1,3,0.0625
768,769,1,4,0.5
1,770,257,2,0.024
770,771,1,3,0.25
771,772,1,4,0.3333333
566,774,1,3,0.0833333
774,775,1,4,0.5
873,778,1,4,0.5
1362,781,1,4,0.5
1191,784,1,4,0.25
1268,786,1,3,0.0217391
786,787,1,4,1.0
1071,790,1,4,0.25
1355,792,1,3,0.1
792,793,1,4,1.0
1,794,265,2,0.064
794,795,1,3,0.0625
795,796,1,4,0.5
252,799,1,4,0.3333333
1220,801,1,3,0.0666667
801,802,1,4,1.0
1,803,268,2,0.056
803,804,1,3,0.2857143
804,805,1,4,0.125
747,808,1,4,0.25
1205,810,1,3,0.030303
810,811,1,4,1.0
1268,813,1,3,0.0217391
813,814,1,4,1.0
1205,816,1,3,0.030303
816,817,1,4,1.0
233,819,1,3,0.0526316
819,820,1,4,0.5
566,822,1,3,0.0416667
822,823,1,4,1.0
1028,825,1,3,0.1111111
825,826,1,4,1.0
1281,829,1,4,0.5
566,831,1,3,0.0833333
831,832,1,4,0.5
1290,835,1,4,0.5
867,838,1,4,0.3333333
803,840,1,3,0.1071429
840,841,1,4,0.3333333
1265,843,1,3,0.0540541
843,844,1,4,0.5
1070,846,1,3,0.0576923
846,847,1,4,0.3333333
1070,849,1,3,0.0192308
849,850,1,4,1.0
1434,853,1,4,0.3333333
1221,856,1,4,0.1666667
659,858,1,3,0.3333333
858,859,1,4,1.0
1071,862,1,4,0.25
1151,864,1,3,0.0350877
864,865,1,4,0.5
1070,867,1,3,0.0576923
867,868,1,4,0.3333333
1355,870,1,3,0.2
870,871,1,4,0.5
1154,873,1,3,0.2
873,874,1,4,0.5
1470,877,1,4,0.3333333
1268,879,1,3,0.0217391
879,880,1,4,1.0
1172,882,1,3,0.2
882,883,1,4,1.0
1268,885,1,3,0.0434783
885,886,1,4,0.5
1056,889,1,4,0.1428571
1,890,297,2,0.02
890,891,1,3,0.4
891,892,1,4,0.25
1305,895,1,4,0.3333333
1070,897,1,3,0.0192308
897,898,1,4,1.0
566,900,1,3,0.0416667
900,901,1,4,1.0
128,903,1,3,0.0952381
903,904,1,4,0.5
1002,907,1,4,0.5
1143,910,1,4,0.5
1353,913,1,4,0.3333333
891,916,1,4,0.25
1355,918,1,3,0.1
918,919,1,4,1.0
1050,922,1,4,0.2
1205,924,1,3,0.0606061
924,925,1,4,0.5
1428,928,1,4,0.1666667
1326,931,1,4,0.3333333
1205,933,1,3,0.030303
933,934,1,4,1.0
1275,937,1,4,0.3333333
1,938,313,2,0.02
938,939,1,3,0.3
939,940,1,4,0.3333333
890,942,1,3,0.1
942,943,1,4,1.0
1,944,315,2,0.004
944,945,1,3,1.0
945,946,1,4,0.5
729,949,1,4,0.25
1191,952,1,4,0.25
803,954,1,3,0.0714286
954,955,1,4,0.5
1218,958,1,4,0.3333333
1380,961,1,4,0.25
729,964,1,4,0.25
803,966,1,3,0.0357143
966,967,1,4,1.0
1008,970,1,4,0.25
1265,972,1,3,0.0540541
972,973,1,4,0.5
1296,976,1,4,0.25
794,978,1,3,0.03125
978,979,1,4,1.0
1205,981,1,3,0.030303
981,982,1,4,1.0
1265,984,1,3,0.027027
984,985,1,4,1.0
1079,987,1,3,0.1
987,988,1,4,1.0
1428,991,1,4,0.1666667
1452,994,1,4,0.5
566,996,1,3,0.0416667
996,997,1,4,1.0
684,1000,1,4,0.2
794,1002,1,3,0.0625
1002,1003,1,4,0.5
1265,1005,1,3,0.0540541
1005,1006,1,4,0.5
1151,1008,1,3,0.0701754
1008,1009,1,4,0.25
1172,1011,1,3,0.4
1011,1012,1,4,0.5
1206,1015,1,4,0.3333333
1,1016,339,2,0.026
1016,1017,1,3,0.3076923
1017,1018,1,4,0.25
804,1021,1,4,0.125
1296,1024,1,4,0.25
1221,1027,1,4,0.1666667
1,1028,343,2,0.018
1028,1029,1,3,0.3333333
1029,1030,1,4,0.3333333
846,1033,1,4,0.3333333
759,1036,1,4,0.3333333
1095,1039,1,4,0.25
1059,1042,1,4,0.5
1080,1045,1,4,0.5
1151,1047,1,3,0.0175439
1047,1048,1,4,1.0
1070,1050,1,3,0.0961538
1050,1051,1,4,0.2
1079,1053,1,3,0.1
1053,1054,1,4,1.0
1151,1056,1,3,0.122807
1056,1057,1,4,0.1428571
1205,1059,1,3,0.0606061
1059,1060,1,4,0.5
1056,1063,1,4,0.1428571
803,1065,1,3,0.1071429
1065,1066,1,4,0.3333333
1500,1069,1,4,0.25
1,1070,357,2,0.104
1070,1071,1,3,0.0769231
1071,1072,1,4,0.25
890,1074,1,3,0.2
1074,1075,1,4,0.5
1482,1078,1,4,0.3333333
1,1079,360,2,0.02
1079,1080,1,3,0.2
1080,1081,1,4,0.5
1374,1084,1,4,0.5
1164,1087,1,4,0.5
938,1089,1,3,0.1
1089,1090,1,4,1.0
1205,1092,1,3,0.0606061
1092,1093,1,4,0.5
1070,1095,1,3,0.0769231
1095,1096,1,4,0.25
1268,1098,1,3,0.0217391
1098,1099,1,4,1.0
770,1101,1,3,0.0833333
1101,1102,1,4,1.0
1268,1104,1,3,0.0217391
1104,1105,1,4,1.0
1355,1107,1,3,0.1
1107,1108,1,4,1.0
233,1110,1,3,0.0263158
1110,1111,1,4,1.0
1265,1113,1,3,0.0810811
1113,1114,1,4,0.3333333
891,1117,1,4,0.25
566,1119,1,3,0.0833333
1119,1120,1,4,0.5
1347,1123,1,4,0.3333333
1427,1125,1,3,0.1818182
1125,1126,1,4,0.5
507,1129,1,4,0.3333333
1152,1132,1,4,0.1666667
744,1135,1,4,0.3333333
1346,1137,1,3,0.1666667
1137,1138,1,4,1.0
1056,1141,1,4,0.1428571
1265,1143,1,3,0.0540541
1143,1144,1,4,0.5
794,1146,1,3,0.03125
1146,1147,1,4,1.0
128,1149,1,3,0.0952381
1149,1150,1,4,0.5
1,1151,384,2,0.114
1151,1152,1,3,0.1052632
1152,1153,1,4,0.1666667
1,1154,385,2,0.02
1154,1155,1,3,0.2
1155,1156,1,4,0.5
1500,1159,1,4,0.25
1173,1162,1,4,0.5
1151,1164,1,3,0.0350877
1164,1165,1,4,0.5
1079,1167,1,3,0.1
1167,1168,1,4,1.0
233,1170,1,3,0.0789474
1170,1171,1,4,0.3333333
1,1172,391,2,0.01
1172,1173,1,3,0.4
1173,1174,1,4,0.5
1268,1176,1,3,0.0652174
1176,1177,1,4,0.3333333
233,1179,1,3,0.0263158
1179,1180,1,4,1.0
1371,1183,1,4,0.5
1347,1186,1,4,0.3333333
1113,1189,1,4,0.3333333
1265,1191,1,3,0.1081081
1191,1192,1,4,0.25
1205,1194,1,3,0.030303
1194,1195,1,4,1.0
1016,1197,1,3,0.1538462
1197,1198,1,4,0.5
1427,1200,1,3,0.0909091
1200,1201,1,4,1.0
794,1203,1,3,0.0625
1203,1204,1,4,0.5
1,1205,402,2,0.066
1205,1206,1,3,0.0909091
1206,1207,1,4,0.3333333
1151,1209,1,3,0.0175439
1209,1210,1,4,1.0
1050,1213,1,4,0.2
1070,1215,1,3,0.0192308
1215,1216,1,4,1.0
128,1218,1,3,0.1428571
1218,1219,1,4,0.3333333
1,1220,407,2,0.03
1220,1221,1,3,0.4
1221,1222,1,4,0.1666667
1268,1224,1,3,0.0434783
1224,1225,1,4,0.5
1482,1228,1,4,0.3333333
1464,1231,1,4,0.1666667
1016,1233,1,3,0.2307692
1233,1234,1,4,0.3333333
233,1236,1,3,0.0526316
1236,1237,1,4,0.5
1,1238,413,2,0.012
1238,1239,1,3,0.5
1239,1240,1,4,0.3333333
1260,1243,1,4,0.3333333
128,1245,1,3,0.047619
1245,1246,1,4,1.0
804,1249,1,4,0.125
566,1251,1,3,0.125
1251,1252,1,4,0.3333333
1386,1255,1,4,0.5
1191,1258,1,4,0.25
1265,1260,1,3,0.0810811
1260,1261,1,4,0.3333333
1413,1264,1,4,0.5
1,1265,422,2,0.074
1265,1266,1,3,0.0810811
1266,1267,1,4,0.3333333
1,1268,423,2,0.092
1268,1269,1,3,0.0869565
1269,1270,1,4,0.25
615,1273,1,4,0.3333333
1070,1275,1,3,0.0576923
1275,1276,1,4,0.3333333
1296,1279,1,4,0.25
1070,1281,1,3,0.0384615
1281,1282,1,4,0.5
1260,1285,1,4,0.3333333
1464,1288,1,4,0.1666667
1268,1290,1,3,0.0434783
1290,1291,1,4,0.5
1205,1293,1,3,0.0606061
1293,1294,1,4,0.5
1070,1296,1,3,0.0769231
1296,1297,1,4,0.25
1346,1299,1,3,0.3333333
1299,1300,1,4,0.5
794,1302,1,3,0.03125
1302,1303,1,4,1.0
1151,1305,1,3,0.0526316
1305,1306,1,4,0.3333333
234,1309,1,4,0.2
1154,1311,1,3,0.2
1311,1312,1,4,0.5
1341,1315,1,4,0.5
867,1318,1,4,0.3333333
1079,1320,1,3,0.1
1320,1321,1,4,1.0
1205,1323,1,3,0.0606061
1323,1324,1,4,0.5
803,1326,1,3,0.1071429
1326,1327,1,4,0.3333333
233,1329,1,3,0.0789474
1329,1330,1,4,0.3333333
233,1332,1,3,0.0263158
1332,1333,1,4,1.0
1221,1336,1,4,0.1666667
1205,1338,1,3,0.030303
1338,1339,1,4,1.0
1220,1341,1,3,0.1333333
1341,1342,1,4,0.5
1446,1345,1,4,0.3333333
1,1346,449,2,0.012
1346,1347,1,3,0.5
1347,1348,1,4,0.3333333
794,1350,1,3,0.03125
1350,1351,1,4,1.0
1151,1353,1,3,0.0526316
1353,1354,1,4,0.3333333
1,1355,452,2,0.02
1355,1356,1,3,0.2
1356,1357,1,4,0.5
1065,1360,1,4,0.3333333
566,1362,1,3,0.0833333
1362,1363,1,4,0.5
1239,1366,1,4,0.3333333
890,1368,1,3,0.1
1368,1369,1,4,1.0
938,1371,1,3,0.2
1371,1372,1,4,0.5
1205,1374,1,3,0.0606061
1374,1375,1,4,0.5
1265,1377,1,3,0.0540541
1377,1378,1,4,0.5
1151,1380,1,3,0.0701754
1380,1381,1,4,0.25
567,1384,1,4,0.2
770,1386,1,3,0.1666667
